id,love,joy,surprise,anger,sadness,fear,comment
1159101,,,,,,,"Hadoop-475 is for making reduce value iterators cloneable.

Hadoop-531 is for sorting on multiple keys

"
149211,,,,,,,Trying again.
256401,,,,,,,Fixed typo in title
235449,,x,,,,,Sounds like a good idea but better to only fix in 1.5 to keep 1.4 more 1.3-compatible.
467392,x,,,,,,Patch is committed to the trunk. Thanks Niraj.
1500634,x,,,,,,"abhi,

can this be assigned to someone

thanks
/sudha"
1171432,,,,,x,,Yes exactly -- sorry to be so unclear. Just really wondering/hoping you'd be interested in working on these ?? I'd like to get them cleaned up because there are now so many that other more important and/or meaningful warnings are likely to be ignored. 
1123624,x,,,,,,"I have committed this.  Thanks, Rodrigo!"
668427,,,,,,,"From the dev list, didn't want to lose this background (or make Uwe type it again <G>)

The idea was to maybe replace RAMDirectory by a “clone” of MMapDirectory that uses large DirectByteBuffers outside the JVM heap. The current RAMDirectory is very limited (buffersize hardcoded to 8 KB, if you have a 50 Gigabyte Index in this RAMDirectory, your GC simply drives crazy – we investigated this several times for customers. RAMDirectory was in fact several times slower than a simple disk-based MMapDir). Also the locking on the RAMFile class is horrible, as for large indexes you have to change buffer several times when seeking/reading/…, which does heavily locking. In contrast, MMapDir is completely lock-free!
 
Until there is no replacement we will not remove it, but the current RAMDirectory is not useable for large indexes. That’s a limitation and the design of this class does not support anything else. It’s currently unfixable and instead of putting work into fixing it, the time should be spent in working on a new ByteBuffer-based RAMDir with larger blocs/blocs that merge or IOContext helping to calculate the file size before writing it (e.g. when triggering a merge you know the approximate size of the file before, so you can allocate a buffer that’s better than 8 Kilobytes). Also directByteBuffer helps to make GC happy, as the RAMdir is outside JVM heap.....

RAMdir uses more time for switching buffers than reading the data. The problem is that MMapDir does not support *writing* and that why we plan to improve this. Have you tried MMapDir for read access in comparison to RAMDirectory for a larger index, it outperforms several times (depending on OS and if file data is in FS cache already). The new directory will simply mimic the MMapIndexInput, add MMapIndexOutput, but not based on a mmapped buffer, instead a in-memory (Direct)ByteBuffer (outside or inside JVM heap – both will be supported). This simplifies code a lot.
 
The discussions about the limitations of crappy RAMDirectory were discussed on conferences, sorry. We did *not*decide to remove it (without a patch/replacement). The whole “message” on the issue was that RAMDirectory is a bad idea. The recommended approach at the moment to handle large in-ram directories would be to use a tmpfs on Linux/Solaris and use MMapDir on top (for larger indexes). The MMap would then directly map the RAM of the underlying tmpfs.....
"
478817,x,,,,,,"Hello Andreas,

Thank you for the information.

Shall try the same and upload the patch shortly.

Thanks & Regards,
Ravikiran Mane.

"
765685,,,,,,,Fixed in SVN.  Will let Vincenzo close it if he is satisfied.
1719410,,,,,,,"Can you run:
{noformat}
yum repolist all
{noformat}

and post what you see?
"
785998,,,,,,,Added to all-developers group which has this permission.
186655,x,,,,,,"Hi Neil,
Thanks for the advice ...

> On the other hand, if you can design a handler that knows how to
> make appropriate calls to the scanner's sendChars() method so that
> the buffer gets flushed when a maximum buffer size is reached, then
> perhaps a pluggable handler wouldn't be necessary since the default
> behaviour would always work when an application has chosen to set
> this limit.

The code I have, as written, does have the pluggable handler notion, since I didn't want to arbitrarily couple the XMLBuffer class implementation (or worse, it's interface) to the scanner. I didn't go so overboard as to allow multiple registered handlers, or anything like that; this seemed simple enough without being a hack.

> I'd also observe that XMLBuffer has to check to use the
> infelicitously named ""insureCapacity()"" method to make sure it's
> large enough

Yes, this is where I implemented the full-handler invocation. It's more or less as you describe. Once I get everything cleaned up, I'll post the patch here; you'll probably find it to be entirely unsurprising.

I think what I'll end up doing to allow user-configurable buffer size limit will be to add a setter method on Parser and AbstractDOMParser, something like setInputBufferSize(). I think that would be most consistent with the existing API. Sound ok?"
1013117,,,,,,,Applied to TRUNK.  Thank you for the patch Erik.
624172,,x,,,,,+1 The patch looks good to me.
1013477,,,,,,,"First draft.
Refactor code to prepare for work mentioned above.
TestLoadIncrementalHFiles passes."
993470,x,,,,,,"Failed test is covered by HBASE-5992.

Integrated to trunk.

Thanks for the patch, Matteo.

Thanks for the review, Andy."
693644,,,,,,,"bq. you tweaked a couple little things with the standard cache capture state

Actually I think I just moved things around?  EG I made it the StandardTermsDictReader's job to seek the termsIn file, I moved docCount ""up"", and I made a single cache entry.  I think I also removed a few attrs that we didn't need to store... and downgraded skipOffset from long -> int (it's int on trunk)."
366522,,,,,,,"I created a class that extends UpdateRequestProcessor, which logs calls to each method. In the console output, you'll see that only the processAdd methods are called when using the DIH in debug mode and the user checks verbose and commit.

I've attached the SOLR configuration that can be used to replicate the issue. I'm assuming that once Lucene commits the files, the UpdateRequestProcessor.processCommit method should be called too. 

*UpdateRequestProcessorTest.class*

package org.apache.solr.handler.dataimport;

import java.io.IOException;
import org.apache.solr.update.AddUpdateCommand;
import org.apache.solr.update.CommitUpdateCommand;
import org.apache.solr.update.DeleteUpdateCommand;
import org.apache.solr.update.MergeIndexesCommand;
import org.apache.solr.update.RollbackUpdateCommand;
import org.apache.solr.update.processor.UpdateRequestProcessor;
import org.slf4j.Logger;
import org.slf4j.LoggerFactory;

/**
 * Class used to show the interaction between the
 * DIH process and the UpdateRequestProcessor chain.
 *
 */
public class UpdateRequestProcessorTest extends UpdateRequestProcessor
{
    protected static final Logger log = LoggerFactory.getLogger(UpdateRequestProcessorTest.class);

    public UpdateRequestProcessorTest(UpdateRequestProcessor next) {
        super(next);
    }

    public void finish() throws IOException {
        log.info(""finish called..."");
        super.finish();
    }

    public void processAdd(AddUpdateCommand cmd) throws IOException {
        log.info(""processAdd called..."");
        super.processAdd(cmd);
    }

    public void processDelete(DeleteUpdateCommand cmd) throws IOException {
        log.info(""processDelete called..."");
        super.processDelete(cmd);
    }

    public void processMergeIndexes(MergeIndexesCommand cmd) throws IOException {
        log.info(""processMergeIndexes called..."");
        super.processMergeIndexes(cmd);
    }

    public void processRollback(RollbackUpdateCommand cmd) throws IOException {
        log.info(""processRollback called..."");
        super.processRollback(cmd);
    }

    public void processCommit(CommitUpdateCommand cmd) throws IOException {
        log.info(""processCommit called..."");
        super.processCommit(cmd);
    }
    
}

*UpdateRequestProcessorTestFactory.class*

package org.apache.solr.handler.dataimport;

import org.apache.solr.request.SolrQueryRequest;
import org.apache.solr.request.SolrQueryResponse;
import org.apache.solr.update.processor.UpdateRequestProcessor;
import org.apache.solr.update.processor.UpdateRequestProcessorFactory;

/**
 * Factory used to instantiate the UpdateRequestProcessorTest class
 * in the UpdateRequest processor chain.
 *
 */
public class UpdateRequestProcessorTestFactory extends UpdateRequestProcessorFactory {

    public UpdateRequestProcessor getInstance( SolrQueryRequest req, SolrQueryResponse rsp, UpdateRequestProcessor next ){
        return new UpdateRequestProcessorTest(next);
    }

}


*Console Output*

Nov 24, 2011 8:50:39 PM org.apache.solr.core.SolrCore execute
INFO: [] webapp=null path=null params={start=0&event=firstSearcher&q=solr+rocks&rows=10} hits=0 status=0 QTime=74
Nov 24, 2011 8:50:39 PM org.apache.solr.core.SolrCore execute
INFO: [] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+query+from+solrconfig.xml} hits=85 status=0 QTime=27
Nov 24, 2011 8:50:39 PM org.apache.solr.core.QuerySenderListener newSearcher
INFO: QuerySenderListener done.
Nov 24, 2011 8:50:39 PM org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener newSearcher
INFO: Loading spell index for spellchecker: default
Nov 24, 2011 8:50:39 PM org.apache.solr.core.SolrCore registerSearcher
INFO: [] Registered new searcher Searcher@6e4eeaaf main
Nov 24, 2011 8:51:32 PM org.apache.solr.core.SolrCore execute
INFO: [] webapp=/solr path=/select params={command=status&qt=/solr-2914-test-case} status=0 QTime=7
Nov 24, 2011 8:51:32 PM org.apache.solr.core.SolrCore execute
INFO: [] webapp=/solr path=/select params={command=show-config&qt=/solr-2914-test-case} status=0 QTime=1
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DataImportHandler processConfiguration
INFO: Processing configuration from solrconfig.xml: {config=./file-data-source-config.xml,update.processor=dih_test}
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DataImporter loadDataConfig
INFO: Data Configuration loaded successfully
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DataImporter verifyWithSchema
INFO: id is a required field in SolrSchema . But not found in DataConfig
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DataImporter doFullImport
INFO: Starting Full Import
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.SolrWriter readIndexerProperties
INFO: Read solr-2914-test-case.properties
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.LogTransformer transformRow
INFO:       Processing C:\Projects\solr-test-cases\SOLR-2914\solr\sample-data\artcle1.txt
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.UpdateRequestProcessorTest processAdd
INFO: processAdd called...
Nov 24, 2011 8:51:41 PM org.apache.solr.core.SolrDeletionPolicy onInit
INFO: SolrDeletionPolicy.onInit: commits:num=1
        commit{dir=C:\Projects\apache-solr-1.4.1\example\solr\data\index,segFN=segments_g,version=1322170573144,generation=16,filenames=[_l.fnm, _m.frq, _m.prx, _l.frq, _n.tis, _m.tis, _l.tis, _n.frq, _n.tii, _m.tii, _l.tii,
 _m.fnm, _n.fnm, _l.nrm, _n.nrm, _l.prx, _n.prx, _n.fdt, _n.fdx, _m.nrm, segments_g, _m.fdt, _l.fdx, _m.fdx, _l.fdt]
Nov 24, 2011 8:51:41 PM org.apache.solr.core.SolrDeletionPolicy updateCommits
INFO: newest commit = 1322170573144
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.LogTransformer transformRow
INFO:       Processing C:\Projects\solr-test-cases\SOLR-2914\solr\sample-data\article2.txt
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.UpdateRequestProcessorTest *processAdd*
INFO: processAdd called...
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.LogTransformer transformRow
INFO:       Processing C:\Projects\solr-test-cases\SOLR-2914\solr\sample-data\article3.txt
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.UpdateRequestProcessorTest *processAdd*
INFO: processAdd called...
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.LogTransformer transformRow
INFO:       Processing C:\Projects\solr-test-cases\SOLR-2914\solr\sample-data\article4.txt
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.UpdateRequestProcessorTest *processAdd*
INFO: processAdd called...
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.LogTransformer transformRow
INFO:       Processing C:\Projects\solr-test-cases\SOLR-2914\solr\sample-data\article5.txt
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.UpdateRequestProcessorTest *processAdd*
INFO: processAdd called...
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DocBuilder finish
INFO: Import completed successfully
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.SolrWriter readIndexerProperties
INFO: Read solr-2914-test-case.properties
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.SolrWriter persist
INFO: Wrote last indexed time to solr-2914-test-case.properties
Nov 24, 2011 8:51:41 PM org.apache.solr.handler.dataimport.DocBuilder execute
INFO: Time taken = 0:0:0.270
Nov 24, 2011 8:51:41 PM org.apache.solr.core.SolrCore execute
INFO: [] webapp=/solr path=/select params={commit=on&start=0&dataConfig=<?xml+version%3D'1.0'?>%0d%0a+<dataConfig>%0d%0a++++<dataSource+type%3D""FileDataSource""+/>%0d%0a++++<document>%0d%0a++++++++<entity+name%3D""f""+processor
%3D""FileListEntityProcessor""+baseDir%3D""C:/Projects/solr-test-cases/SOLR-2914/solr/sample-data""+fileName%3D"".*txt""+rootEntity%3D""false""+dataSource%3D""null"">%0d%0a%09%09++++<entity+processor%3D""PlainTextEntityProcessor""+name%
3D""x""+url%3D""${f.fileAbsolutePath}""+dataSource%3D""f""+transformer%3D""LogTransformer""+logTemplate%3D""++++++Processing+${f.fileAbsolutePath}""+logLevel%3D""info"">%0d%0a++++++++++++++++++<!--+copies+the+text+to+a+field+called+'tex
t'+in+Solr-->%0d%0a++++++++++++++++<field+column%3D""plainText""+name%3D""text""/>%0d%0a++++++++++++</entity>%0d%0a++++++++</entity>%0d%0a++++</document>%0d%0a</dataConfig>&verbose=on&command=full-import&debug=on&qt=/solr-2914-t
est-case&rows=10} status=0 QTime=291
"
